#Step KinEng PotEng TotEng E_pair c_erodrod E_bond E_angle Press Temp Lx Volume 
  131000   0.88959708       13.105    13.994597    -5.360453   -4.8670932    18.443672  0.021780571  0.079853585   0.59313886    20.099595    8120.1105 
  132000   0.89216785    13.129431    14.021599   -5.3365696   -4.8455803    18.446629  0.019372176  0.011151732   0.59485292    20.115144    8138.9693 
  133000   0.90126212    13.131088     14.03235   -5.3449527   -4.8509733    18.456497  0.019543768   0.16133382   0.60091653    20.108664    8131.1069 
  134000   0.89114846    13.108506    13.999655   -5.3545529   -4.8658682    18.444027  0.019032276   0.15246644   0.59417325    20.103416    8124.7415 
  135000   0.89913281    13.116273    14.015406   -5.3544312   -4.8640186    18.450402  0.020302869 -0.056440782   0.59949681    20.099676    8120.2084 
  136000   0.90094049    13.124108    14.025049    -5.349939   -4.8623754    18.453826  0.020221644   0.15985086   0.60070208    20.099193    8119.6234 
  137000   0.89967219    13.146773    14.046445   -5.3254862   -4.8352697    18.451047  0.021212046   0.06028829   0.59985644    20.118502    8143.0472 
  138000   0.90960465    13.139968    14.049573   -5.3269198   -4.8391534    18.446293  0.020594843  -0.01719442   0.60647891    20.128595    8155.3088 
  139000   0.90208607    13.123068    14.025154   -5.3428529   -4.8549879    18.446599    0.0193211 -0.029281625    0.6014659     20.11321    8136.6226 
  140000   0.90901781    13.128213    14.037231   -5.3395492   -4.8485181    18.447493  0.020269459   0.12868671   0.60608763    20.106363    8128.3157 
  141000   0.91147522    13.152886    14.064361   -5.3166192   -4.8294774    18.450257  0.019248116   0.12765049   0.60772611    20.130502    8157.6267 
  142000   0.90959355    13.149804    14.059398   -5.3235329   -4.8384116    18.453119  0.020218276   0.12403978   0.60647151    20.118886     8143.513 
  143000   0.90007972    13.125231    14.025311   -5.3526746   -4.8648933    18.458308  0.019597537   0.16890736   0.60012816    20.100677    8121.4213 
  144000   0.89073161    13.124596    14.015328   -5.3421013   -4.8525809    18.444065  0.022632394 -0.027013521   0.59389531    20.107762    8130.0121 
  145000   0.90302269    13.137985    14.041008   -5.3343818   -4.8463034    18.450559  0.021808175 -0.025797172   0.60209039    20.119002    8143.6536 
  146000    0.9030881    13.131002     14.03409   -5.3412803   -4.8506305      18.4523  0.019982677 -0.053699921     0.602134      20.1217      8146.93 
  147000   0.89040924    13.112919    14.003328   -5.3525858   -4.8629038    18.447411  0.018093905  0.003864804   0.59368037    20.107029    8129.1238 
  148000   0.90674935     13.12026    14.027009    -5.343333   -4.8550137      18.4448  0.018792834 -0.074538051   0.60457514    20.108891    8131.3823 
  149000   0.90789446    13.126639    14.034533   -5.3484226   -4.8604388    18.454707  0.020354002  0.094267864   0.60533864    20.109149    8131.6954 
  150000   0.90560632    13.097674    14.003281   -5.3673089   -4.8751315    18.445506  0.019477308  -0.12038734   0.60381302    20.100614     8121.345 
  151000   0.90276688    13.109466    14.012233   -5.3544905    -4.865923    18.445119  0.018837596  0.055669639   0.60191983    20.104089    8125.5582 
  152000   0.89579678    13.131951    14.027748   -5.3381096   -4.8495411    18.449348  0.020712205  0.075270339   0.59727251      20.1114    8134.4263 
  153000   0.89754067     13.13886    14.036401   -5.3328899   -4.8447532    18.452019  0.019731142  0.020417688   0.59843525    20.122156    8147.4838 
  154000   0.90314851    13.145278    14.048427   -5.3350942   -4.8481843    18.459704  0.020668725  -0.10698154   0.60217428    20.126687    8152.9897 
  155000   0.89705357    13.122655    14.019708   -5.3471479   -4.8510504    18.449449  0.020353142  0.030800381   0.59811048    20.108732    8131.1886 
  156000   0.88520152    13.122177    14.007378   -5.3473827   -4.8535538    18.450455  0.019103941  0.010506202   0.59020812    20.105676    8127.4822 
  157000   0.88670164    13.102372    13.989073   -5.3643761    -4.868463    18.448129  0.018618278 -0.076173518   0.59120833    20.100673    8121.4168 
  158000    0.9003775    13.120773    14.021151   -5.3526337   -4.8622737    18.453036  0.020371276 0.0047527555   0.60032671    20.108743     8131.202 
  159000   0.89035731    13.122268    14.012625   -5.3534727   -4.8648687     18.45675  0.018990978 -0.048002104   0.59364574    20.100944    8121.7457 
  160000   0.89728394    13.091012    13.988296   -5.3761699   -4.8825351    18.447855  0.019326962 -0.071396469   0.59826407    20.085852    8103.4648 
  161000   0.89761535    13.108905    14.006521   -5.3709985   -4.8788261    18.459413  0.020490484  0.067094293   0.59848504    20.085884     8103.504 
  162000   0.90438002    13.110222    14.014602   -5.3711469   -4.8763315    18.462562  0.018806949   0.15250232   0.60299539    20.083889      8101.09 
  163000   0.91850106    13.109521    14.028022   -5.3635325   -4.8692005    18.452799  0.020253625   0.19337487   0.61241059    20.086734    8104.5329 
  164000   0.90398474    13.107503    14.011488   -5.3619989    -4.865352    18.450579  0.018922445  0.061955495   0.60273184    20.096647    8116.5381 
  165000   0.89757119    13.108713    14.006284   -5.3575853   -4.8652539    18.446684   0.01961396 -0.0092687636    0.5984556    20.099714    8120.2549 
  166000   0.91193767    13.110856    14.022793    -5.360629   -4.8668062    18.450427  0.021057706  0.035232007   0.60803445    20.107403    8129.5765 
  167000   0.90278254    13.117512    14.020295   -5.3500281   -4.8576433    18.448881  0.018659769 -0.010732237   0.60193027    20.105199    8126.9043 
  168000   0.90423824    13.092556    13.996795   -5.3736353   -4.8748722    18.448038  0.018153362   0.14616964   0.60290086    20.086527    8104.2822 
  169000   0.90072811    13.126627    14.027356   -5.3425875     -4.85069     18.44968  0.019534818 0.0068232233   0.60056048    20.114226    8137.8551 
  170000   0.90519528    13.128413    14.033608   -5.3371892   -4.8464575    18.447997  0.017605576  -0.14239601   0.60353896    20.121902    8147.1761 
  171000   0.89972502    13.116216    14.015941   -5.3475001   -4.8531589    18.443775   0.01994156 -0.049201762   0.59989167    20.109922    8132.6331 
  172000   0.88821524    13.124647    14.012862    -5.341598   -4.8504184    18.446949   0.01929518  -0.12964404   0.59221752    20.112393    8135.6306 
  173000   0.91290584    13.122712    14.035618   -5.3453967   -4.8532831    18.448612  0.019496548  -0.16264615   0.60867998    20.123571    8149.2029 
  174000   0.89688384    13.134851    14.031735   -5.3294069    -4.838385    18.444837  0.019421094  -0.13580041   0.59799731    20.122248    8147.5962 
  175000   0.89447014    13.120163    14.014633   -5.3534671   -4.8605929    18.454469  0.019161486  0.078638837   0.59638797    20.101202    8122.0579 
  176000    0.9009155    13.117378    14.018293   -5.3479136   -4.8588328    18.444879  0.020412088   0.18155415   0.60068542    20.093648    8112.9045 
  177000   0.90185396    13.135825    14.037679   -5.3363164   -4.8455912    18.451417  0.020724715   0.13306855   0.60131114    20.109887    8132.5908 
  178000   0.90493762    13.121945    14.026883   -5.3468533   -4.8588808    18.448748  0.020050521   0.06576669   0.60336717    20.096899    8116.8435 
  179000     0.901511    13.109956    14.011467   -5.3594697    -4.864691    18.451126  0.018299951     0.276262   0.60108247    20.082238    8099.0924 
  180000   0.91900875    13.107633    14.026641   -5.3635132   -4.8709083    18.453481   0.01766489  0.080051567   0.61274909    20.087137    8105.0207 
  181000   0.91888527    13.137736    14.056621   -5.3384376   -4.8450488    18.458126  0.018047579  0.062322309   0.61266677     20.11029    8133.0793 
  182000    0.9005526    13.126838    14.027391   -5.3489377   -4.8575411    18.457062  0.018713484 -0.088079304   0.60044345    20.110963    8133.8962 
  183000   0.89474926    13.110343    14.005092   -5.3598293   -4.8641003    18.452993  0.017179847  0.036382145   0.59657408    20.100845    8121.6251 
  184000   0.89939897     13.11529    14.014689   -5.3542573   -4.8604007    18.451621  0.017926124  -0.10019616   0.59967427    20.102421    8123.5362 
  185000   0.90926112    13.118093    14.027354    -5.351292   -4.8583355    18.452022  0.017362499 -0.031037381   0.60624986    20.105978    8127.8485 
  186000   0.89536035    13.109146    14.004506   -5.3618476   -4.8657353    18.453253  0.017740423  0.056870192   0.59698152    20.095743     8115.442 
  187000   0.89501958    13.110749    14.005768   -5.3609515   -4.8662929    18.453581  0.018118885   0.13284755   0.59675432     20.09856    8118.8563 
  188000   0.91729486    13.118054    14.035349   -5.3522579   -4.8601302    18.452457  0.017854803  -0.13934996   0.61160636    20.111138    8134.1081 
  189000   0.91399092    13.095315    14.009306   -5.3693106   -4.8761073    18.445196  0.019429277 -0.016391341   0.60940346     20.10023    8120.8803 
  190000   0.89687911    13.108071     14.00495   -5.3558156   -4.8580562    18.446437  0.017450391   0.11986736   0.59799415    20.095907    8115.6409 
  191000   0.90533874    13.117725    14.023064   -5.3582787   -4.8641776    18.456986  0.019017331  0.070980444   0.60363461    20.104932    8126.5808 
  192000   0.90189826    13.132872     14.03477   -5.3413769   -4.8458922    18.454669  0.019580186   -0.0471106   0.60134068    20.109724     8132.393 
  193000   0.90115388    13.112118    14.013272   -5.3545964   -4.8584121    18.446573  0.020141421  0.004489719   0.60084436    20.102718    8123.8959 
  194000    0.9015222    13.128611    14.030134   -5.3376232   -4.8451155      18.4488  0.017434143    0.1731809   0.60108994    20.101829    8122.8182 
  195000   0.89939249    13.131045    14.030437   -5.3442052   -4.8482156    18.456992  0.018258478  0.061433465   0.59966995    20.104176     8125.663 
  196000   0.89329562    13.115759    14.009055   -5.3435842   -4.8515054    18.443474  0.015869663 -0.058597007   0.59560486    20.102285    8123.3703 
  197000   0.89021086    13.129419     14.01963   -5.3464653    -4.853976    18.459244  0.016639782  0.080316977    0.5935481    20.105279    8127.0014 
  198000   0.89579688    13.133486    14.029283   -5.3388695   -4.8456233    18.453644  0.018710713 -0.011175943   0.59727258    20.107702    8129.9394 
