#Step KinEng PotEng TotEng E_pair E_bond E_angle Press Temp Lx Volume 
   91000     0.748642    12.877687    13.626329    -5.592017    18.402926  0.066777771 -0.058322977   0.49915706    19.925613    7911.0677 
   92000   0.74906477    12.898277    13.647341   -5.5726968    18.405152  0.065821722 -0.075035374   0.49943895    19.938003    7925.8343 
   93000   0.74883515     12.89648    13.645315   -5.5780517    18.407731   0.06680084 -0.0014227338   0.49928585    19.935856    7923.2737 
   94000   0.73559473    12.893937    13.629532    -5.566203    18.395197  0.064943045 -0.065389989   0.49045779    19.946914    7936.4661 
   95000    0.7553314    12.893134    13.648465   -5.5754328     18.40377  0.064796278   -0.1274574   0.50361722    19.943628    7932.5438 
   96000   0.75054528    12.902139    13.652684   -5.5702006    18.405866  0.066472747   0.12138084   0.50042607    19.935669    7923.0509 
   97000   0.73724069    12.887726    13.624967   -5.5836676    18.409472  0.061922403 -0.0010787821   0.49155523    19.926554    7912.1881 
   98000   0.74081644    12.894784    13.635601   -5.5827375    18.412652  0.064869942 -0.077503813   0.49393937    19.939479    7927.5946 
   99000   0.74562787    12.902605    13.648233    -5.569941    18.409281  0.063264587  -0.13207183   0.49714739    19.945766    7935.0956 
  100000   0.75431345    12.900554    13.654867   -5.5688594    18.405755  0.063658404  -0.01131868    0.5029385    19.943336    7932.1956 
