#Step KinEng PotEng TotEng E_pair c_erodrod E_bond E_angle Press Temp Lx Volume 
  101000    1.0516914    13.438107    14.489798   -5.0762354     -4.59327    18.486821  0.027521544 -0.0038730698   0.70121527    20.337138    8411.4238 
  102000    1.0496625     13.43945    14.489113   -5.0793392   -4.5927393    18.491634  0.027155062  -0.13562716    0.6998625    20.324604    8395.8814 
  103000    1.0439751    13.435522    14.479497   -5.0872866    -4.605259    18.498086  0.024722013  0.060408744   0.69607044    20.319311    8389.3239 
  104000    1.0524237    13.420916     14.47334   -5.0945192   -4.6117732    18.491156  0.024279458   0.13134739   0.70170352    20.322171    8392.8668 
  105000    1.0626465    13.435097    14.497743   -5.0909255   -4.6037781    18.501463  0.024559278 -0.030486945   0.70851955    20.313707    8382.3836 
  106000    1.0716111    13.437914    14.509525   -5.0871576   -4.5984153    18.499682  0.025389849   0.14471144   0.71449671    20.316716    8386.1095 
  107000    1.0509444     13.42057    14.471515   -5.0970337   -4.6100825    18.491829  0.025774618 -0.035340428   0.70071722    20.305874     8372.691 
  108000    1.0485965     13.43353    14.482126   -5.0894549   -4.6024975    18.498575   0.02440951 0.0013488177   0.69915172    20.308843    8376.3644 
  109000    1.0542174    13.442931    14.497148   -5.0880299   -4.5976283     18.50683  0.024130391 -0.020313298   0.70289943    20.319507    8389.5663 
  110000    1.0480096    13.418519    14.466528   -5.1047904   -4.6146273    18.499612  0.023697484 -0.073128572   0.69876044     20.30884    8376.3605 
  111000    1.0466024     13.41218    14.458783   -5.0993245   -4.6104359    18.488457  0.023047714  -0.11698972   0.69782216    20.317053    8386.5271 
  112000    1.0518449    13.434287    14.486132   -5.0825849   -4.5959026    18.494572  0.022299423  0.057197318   0.70131762    20.319283    8389.2882 
  113000     1.036987     13.43743    14.474417   -5.0810531   -4.5899677    18.495999  0.022483795   0.18298246   0.69141106    20.318574    8388.4107 
  114000    1.0530641    13.418343    14.471407   -5.0951385   -4.6085382    18.485851  0.027630736  0.011111668   0.70213053    20.310224    8378.0729 
  115000    1.0625214    13.432848    14.495369   -5.0886112   -4.6005566    18.498375   0.02308431 -0.067434815   0.70843616    20.321785    8392.3883 
  116000    1.0600139    13.427937    14.487951   -5.0934399   -4.6035958    18.497312  0.024064673   0.11180196   0.70676426    20.311441    8379.5789 
  117000    1.0467028    13.417742    14.464444   -5.1007432   -4.6069719    18.492939  0.025546067   0.24768472   0.69788907    20.281802    8342.9497 
  118000    1.0539943    13.429016    14.483011   -5.0965313   -4.6036038    18.500705  0.024842335   0.12246583   0.70275069    20.289963    8353.0251 
  119000    1.0463125     13.43548    14.481792   -5.0818844   -4.5931945    18.491104   0.02626011  0.060619391   0.69762885    20.305999    8372.8452 
  120000    1.0326071    13.421686    14.454293   -5.1011408    -4.609312    18.497113  0.025714085  0.030613479   0.68849081    20.309928    8377.7069 
  121000    1.0460799    13.430732    14.476812   -5.0985323   -4.6065778    18.503219  0.026045553  -0.10162745   0.69747376    20.313035    8381.5524 
  122000    1.0634312     13.43633    14.499761   -5.0816173   -4.5887884    18.491077  0.026870598 -0.033023707   0.70904279    20.331983    8405.0294 
  123000    1.0541618    13.430181    14.484343     -5.08533   -4.5989413    18.488564  0.026946609 -0.076027837   0.70286236    20.341859    8417.2825 
  124000     1.053193    13.428115    14.481309   -5.0913355   -4.6011112    18.494201  0.025250381  0.084205315   0.70221646    20.313279    8381.8541 
  125000    1.0562281    13.451821    14.508049   -5.0788022    -4.586292    18.502136  0.028486904   0.10839785   0.70424008     20.33035    8403.0044 
  126000    1.0362765    13.453411    14.489687   -5.0714876   -4.5858171    18.496555  0.028343037   0.02873037   0.69093737    20.331884    8404.9061 
  127000    1.0534068     13.42382    14.477227   -5.0999054   -4.6085141     18.49832  0.025405686 -0.040522646   0.70235897    20.310712    8378.6764 
  128000    1.0573179    13.416635    14.473953    -5.103631   -4.6155943    18.495065  0.025201442 -0.0062436324    0.7049667    20.298113    8363.0948 
  129000    1.0476914    13.442669    14.490361   -5.0892886   -4.6009488    18.506197  0.025760609  0.096193301   0.69854824    20.306522    8373.4926 
  130000    1.0474433    13.443362    14.490805   -5.0808501   -4.5939559    18.497648  0.026563931   0.18551184   0.69838282    20.314445    8383.2971 
  131000    1.0500163    13.423724    14.473741   -5.0907406   -4.6008709      18.4888  0.025665513   0.28938334   0.70009835    20.300768    8366.3769 
  132000     1.056526    13.423563    14.480089   -5.0961066   -4.6058188    18.495128  0.024541202    0.1347652   0.70443874    20.298818    8363.9663 
  133000    1.0521407    13.455691    14.507831   -5.0717683   -4.5858888    18.502131  0.025328462 -0.097253951   0.70151482    20.332811    8406.0562 
  134000     1.051163    13.448286    14.499449   -5.0764257   -4.5914298    18.498543  0.026169237 -0.080725546   0.70086293    20.328045     8400.146 
  135000    1.0427275    13.439316    14.482043   -5.0977643    -4.607821     18.50978  0.027300266  0.055255968   0.69523857    20.314388    8383.2267 
  136000    1.0486108    13.399208    14.447819    -5.119708   -4.6248031    18.493334  0.025582273   0.10501418   0.69916128    20.286863    8349.1964 
